chrom	strand	start	end	value
chr12	+	38447	38457	12.0
chr12	+	97810	97820	12.0
chr12	+	120457	120467	12.0
chr12	+	180739	180749	12.0
chr12	+	195495	195505	12.0
chr12	+	247861	247871	12.0
chr12	+	277623	277633	12.0
chr12	+	279578	279588	12.0
chr12	+	332494	332504	12.0
chr12	+	586128	586138	12.0
chr12	+	669117	669127	12.0
chr12	+	669207	669217	12.0
chr12	+	671470	671480	12.0
chr12	+	720324	720334	12.0
chr12	+	764297	764307	12.0
chr12	+	841201	841211	12.0
chr12	+	880181	880191	12.0
chr12	+	880677	880687	12.0
chr12	+	890558	890568	12.0
chr12	+	913328	913338	12.0
chr12	+	939026	939036	12.0
chr12	+	1014142	1014152	12.0
chr12	+	1034845	1034855	12.0
chr12	+	53349	53359	11.0
chr12	+	81713	81723	11.0
chr12	+	92271	92281	11.0
chr12	+	110016	110026	11.0
chr12	+	121575	121585	11.0
chr12	+	125242	125252	11.0
chr12	+	158509	158519	11.0
chr12	+	420795	420805	11.0
chr12	+	460271	460281	11.0
chr12	+	522464	522474	11.0
chr12	+	636479	636489	11.0
chr12	+	669928	669938	11.0
chr12	+	724246	724256	11.0
chr12	+	732069	732079	11.0
chr12	+	765505	765515	11.0
chr12	+	806194	806204	11.0
chr12	+	828656	828666	11.0
chr12	+	843230	843240	11.0
chr12	+	901913	901923	11.0
chr12	+	949131	949141	11.0
chr12	+	954702	954712	11.0
chr12	+	1000697	1000707	11.0
chr12	+	20644	20654	10.0
chr12	+	61420	61430	10.0
chr12	+	65588	65598	10.0
chr12	+	68119	68129	10.0
chr12	+	73794	73804	10.0
chr12	+	135157	135167	10.0
chr12	+	143105	143115	10.0
chr12	+	145450	145460	10.0
chr12	+	152798	152808	10.0
chr12	+	184206	184216	10.0
chr12	+	187280	187290	10.0
chr12	+	228934	228944	10.0
chr12	+	275534	275544	10.0
chr12	+	362926	362936	10.0
chr12	+	371238	371248	10.0
chr12	+	377533	377543	10.0
chr12	+	381152	381162	10.0
chr12	+	418076	418086	10.0
chr12	+	426871	426881	10.0
chr12	+	430534	430544	10.0
chr12	+	501996	502006	10.0
chr12	+	556778	556788	10.0
chr12	+	637843	637853	10.0
chr12	+	735909	735919	10.0
chr12	+	738017	738027	10.0
chr12	+	776097	776107	10.0
chr12	+	785241	785251	10.0
chr12	+	797215	797225	10.0
chr12	+	812014	812024	10.0
chr12	+	844240	844250	10.0
chr12	+	854487	854497	10.0
chr12	+	891149	891159	10.0
chr12	+	934414	934424	10.0
chr12	+	987200	987210	10.0
chr12	+	1012689	1012699	10.0
chr12	+	1028524	1028534	10.0
chr12	+	1039523	1039533	10.0
chr12	+	1065144	1065154	10.0
chr12	+	86993	87003	9.0
chr12	+	97221	97231	9.0
chr12	+	117734	117744	9.0
chr12	+	131627	131637	9.0
chr12	+	158249	158259	9.0
chr12	+	177993	178003	9.0
chr12	+	208596	208606	9.0
chr12	+	211458	211468	9.0
chr12	+	214189	214199	9.0
chr12	+	233794	233804	9.0
chr12	+	245160	245170	9.0
chr12	+	264854	264864	9.0
chr12	+	299051	299061	9.0
chr12	+	306651	306661	9.0
chr12	+	324390	324400	9.0
chr12	+	371377	371387	9.0
chr12	+	437329	437339	9.0
chr12	+	504281	504291	9.0
chr12	+	524606	524616	9.0
chr12	+	566599	566609	9.0
chr12	+	576907	576917	9.0
chr12	+	646002	646012	9.0
chr12	+	693777	693787	9.0
chr12	+	725589	725599	9.0
chr12	+	725676	725686	9.0
chr12	+	775968	775978	9.0
chr12	+	838990	839000	9.0
chr12	+	844175	844185	9.0
chr12	+	866061	866071	9.0
chr12	+	898783	898793	9.0
chr12	+	909619	909629	9.0
chr12	+	43031	43041	8.0
chr12	+	73008	73018	8.0
chr12	+	88720	88730	8.0
chr12	+	110530	110540	8.0
chr12	+	121166	121176	8.0
chr12	+	177193	177203	8.0
chr12	+	202857	202867	8.0
chr12	+	257322	257332	8.0
chr12	+	271359	271369	8.0
chr12	+	318466	318476	8.0
chr12	+	368275	368285	8.0
chr12	+	424041	424051	8.0
chr12	+	428354	428364	8.0
chr12	+	459868	459878	8.0
chr12	+	514547	514557	8.0
chr12	+	569966	569976	8.0
chr12	+	599621	599631	8.0
chr12	+	603039	603049	8.0
chr12	+	646142	646152	8.0
chr12	+	660645	660655	8.0
chr12	+	761196	761206	8.0
chr12	+	779333	779343	8.0
chr12	+	786019	786029	8.0
chr12	+	786124	786134	8.0
chr12	+	805042	805052	8.0
chr12	+	805821	805831	8.0
chr12	+	811067	811077	8.0
chr12	+	830787	830797	8.0
chr12	+	840219	840229	8.0
chr12	+	844196	844206	8.0
chr12	+	857263	857273	8.0
chr12	+	877928	877938	8.0
chr12	+	913818	913828	8.0
chr12	+	958829	958839	8.0
chr12	+	960887	960897	8.0
chr12	+	963295	963305	8.0
chr12	+	968586	968596	8.0
chr12	+	970711	970721	8.0
chr12	+	976174	976184	8.0
chr12	+	1029470	1029480	8.0
chr12	+	1057587	1057597	8.0
chr12	+	5812	5822	7.0
chr12	+	37734	37744	7.0
chr12	+	40665	40675	7.0
chr12	+	49645	49655	7.0
chr12	+	53987	53997	7.0
chr12	+	83534	83544	7.0
chr12	+	86705	86715	7.0
chr12	+	89302	89312	7.0
chr12	+	125324	125334	7.0
chr12	+	130767	130777	7.0
chr12	+	131984	131994	7.0
chr12	+	196484	196494	7.0
chr12	+	199918	199928	7.0
chr12	+	208461	208471	7.0
chr12	+	208836	208846	7.0
chr12	+	235476	235486	7.0
chr12	+	238771	238781	7.0
chr12	+	269999	270009	7.0
chr12	+	310229	310239	7.0
chr12	+	348421	348431	7.0
chr12	+	357905	357915	7.0
chr12	+	369605	369615	7.0
chr12	+	377574	377584	7.0
chr12	+	387416	387426	7.0
chr12	+	501152	501162	7.0
chr12	+	510656	510666	7.0
chr12	+	519886	519896	7.0
chr12	+	533682	533692	7.0
chr12	+	543950	543960	7.0
chr12	+	571537	571547	7.0
chr12	+	572913	572923	7.0
chr12	+	575913	575923	7.0
chr12	+	606608	606618	7.0
chr12	+	607014	607024	7.0
chr12	+	627187	627197	7.0
chr12	+	628254	628264	7.0
chr12	+	646023	646033	7.0
chr12	+	646062	646072	7.0
chr12	+	681041	681051	7.0
chr12	+	683511	683521	7.0
chr12	+	727491	727501	7.0
chr12	+	737210	737220	7.0
chr12	+	767115	767125	7.0
chr12	+	778401	778411	7.0
chr12	+	834595	834605	7.0
chr12	+	841169	841179	7.0
chr12	+	868837	868847	7.0
chr12	+	882374	882384	7.0
chr12	+	913591	913601	7.0
chr12	+	929398	929408	7.0
chr12	+	941142	941152	7.0
chr12	+	958770	958780	7.0
chr12	+	965899	965909	7.0
chr12	+	40208	40218	6.0
chr12	+	46982	46992	6.0
chr12	+	58604	58614	6.0
chr12	+	64117	64127	6.0
chr12	+	86010	86020	6.0
chr12	+	141540	141550	6.0
chr12	+	185409	185419	6.0
chr12	+	187325	187335	6.0
chr12	+	200941	200951	6.0
chr12	+	203974	203984	6.0
chr12	+	225816	225826	6.0
chr12	+	228059	228069	6.0
chr12	+	252377	252387	6.0
chr12	+	284669	284679	6.0
chr12	+	327552	327562	6.0
chr12	+	327608	327618	6.0
chr12	+	330780	330790	6.0
chr12	+	342151	342161	6.0
chr12	+	347043	347053	6.0
chr12	+	404168	404178	6.0
chr12	+	423855	423865	6.0
chr12	+	424557	424567	6.0
chr12	+	437262	437272	6.0
chr12	+	439654	439664	6.0
chr12	+	440205	440215	6.0
chr12	+	490885	490895	6.0
chr12	+	506422	506432	6.0
chr12	+	515782	515792	6.0
chr12	+	543881	543891	6.0
chr12	+	546091	546101	6.0
chr12	+	566503	566513	6.0
chr12	+	566670	566680	6.0
chr12	+	567249	567259	6.0
chr12	+	633478	633488	6.0
chr12	+	639552	639562	6.0
chr12	+	640435	640445	6.0
chr12	+	657769	657779	6.0
chr12	+	661173	661183	6.0
chr12	+	681113	681123	6.0
chr12	+	694183	694193	6.0
chr12	+	695566	695576	6.0
chr12	+	714430	714440	6.0
chr12	+	722517	722527	6.0
chr12	+	726667	726677	6.0
chr12	+	730340	730350	6.0
chr12	+	752040	752050	6.0
chr12	+	752563	752573	6.0
chr12	+	801417	801427	6.0
chr12	+	845494	845504	6.0
chr12	+	861316	861326	6.0
chr12	+	877741	877751	6.0
chr12	+	899194	899204	6.0
chr12	+	922794	922804	6.0
chr12	+	933305	933315	6.0
chr12	+	963643	963653	6.0
chr12	+	988931	988941	6.0
chr12	+	1007626	1007636	6.0
chr12	+	1012593	1012603	6.0
chr12	+	1025120	1025130	6.0
chr12	+	1027260	1027270	6.0
chr12	+	1031378	1031388	6.0
chr12	+	1057239	1057249	6.0
chr12	+	1058875	1058885	6.0
chr12	+	5653	5663	5.0
chr12	+	42560	42570	5.0
chr12	+	44994	45004	5.0
chr12	+	54590	54600	5.0
chr12	+	57477	57487	5.0
chr12	+	58124	58134	5.0
chr12	+	62946	62956	5.0
chr12	+	64006	64016	5.0
chr12	+	83468	83478	5.0
chr12	+	87129	87139	5.0
chr12	+	93186	93196	5.0
chr12	+	100876	100886	5.0
chr12	+	112713	112723	5.0
chr12	+	125333	125343	5.0
chr12	+	149681	149691	5.0
chr12	+	184023	184033	5.0
chr12	+	208656	208666	5.0
chr12	+	224584	224594	5.0
chr12	+	245661	245671	5.0
chr12	+	265124	265134	5.0
chr12	+	294678	294688	5.0
chr12	+	296439	296449	5.0
chr12	+	296730	296740	5.0
chr12	+	328460	328470	5.0
chr12	+	355556	355566	5.0
chr12	+	361270	361280	5.0
chr12	+	363448	363458	5.0
chr12	+	366573	366583	5.0
chr12	+	371490	371500	5.0
chr12	+	371705	371715	5.0
chr12	+	377955	377965	5.0
chr12	+	394716	394726	5.0
chr12	+	396622	396632	5.0
chr12	+	404899	404909	5.0
chr12	+	411909	411919	5.0
chr12	+	499334	499344	5.0
chr12	+	500801	500811	5.0
chr12	+	524663	524673	5.0
chr12	+	533534	533544	5.0
chr12	+	549169	549179	5.0
chr12	+	553285	553295	5.0
chr12	+	559561	559571	5.0
chr12	+	566478	566488	5.0
chr12	+	570719	570729	5.0
chr12	+	581879	581889	5.0
chr12	+	592569	592579	5.0
chr12	+	592622	592632	5.0
chr12	+	648431	648441	5.0
chr12	+	669289	669299	5.0
chr12	+	676170	676180	5.0
chr12	+	683641	683651	5.0
chr12	+	699787	699797	5.0
chr12	+	712102	712112	5.0
chr12	+	719758	719768	5.0
chr12	+	725549	725559	5.0
chr12	+	752353	752363	5.0
chr12	+	772630	772640	5.0
chr12	+	777440	777450	5.0
chr12	+	784045	784055	5.0
chr12	+	793714	793724	5.0
chr12	+	796068	796078	5.0
chr12	+	806685	806695	5.0
chr12	+	809399	809409	5.0
chr12	+	812136	812146	5.0
chr12	+	813140	813150	5.0
chr12	+	821082	821092	5.0
chr12	+	824294	824304	5.0
chr12	+	836555	836565	5.0
chr12	+	837269	837279	5.0
chr12	+	841860	841870	5.0
chr12	+	846905	846915	5.0
chr12	+	893155	893165	5.0
chr12	+	899131	899141	5.0
chr12	+	906568	906578	5.0
chr12	+	910836	910846	5.0
chr12	+	930517	930527	5.0
chr12	+	934468	934478	5.0
chr12	+	939761	939771	5.0
chr12	+	959250	959260	5.0
chr12	+	1023839	1023849	5.0
chr12	+	1025451	1025461	5.0
chr12	+	1033324	1033334	5.0
chr12	+	1052131	1052141	5.0
chr12	+	1065095	1065105	5.0
chr12	+	19794	19804	4.0
chr12	+	51315	51325	4.0
chr12	+	64026	64036	4.0
chr12	+	65341	65351	4.0
chr12	+	67365	67375	4.0
chr12	+	68339	68349	4.0
chr12	+	83557	83567	4.0
chr12	+	83705	83715	4.0
chr12	+	88656	88666	4.0
chr12	+	109229	109239	4.0
chr12	+	113197	113207	4.0
chr12	+	127858	127868	4.0
chr12	+	130103	130113	4.0
chr12	+	147490	147500	4.0
chr12	+	148497	148507	4.0
chr12	+	159546	159556	4.0
chr12	+	191717	191727	4.0
chr12	+	198837	198847	4.0
chr12	+	202386	202396	4.0
chr12	+	206898	206908	4.0
chr12	+	208289	208299	4.0
chr12	+	209250	209260	4.0
chr12	+	214956	214966	4.0
chr12	+	232026	232036	4.0
chr12	+	238882	238892	4.0
chr12	+	252156	252166	4.0
chr12	+	257994	258004	4.0
chr12	+	279622	279632	4.0
chr12	+	293830	293840	4.0
chr12	+	326530	326540	4.0
chr12	+	342825	342835	4.0
chr12	+	364939	364949	4.0
chr12	+	373922	373932	4.0
chr12	+	377626	377636	4.0
chr12	+	422233	422243	4.0
chr12	+	422795	422805	4.0
chr12	+	424123	424133	4.0
chr12	+	444846	444856	4.0
chr12	+	447304	447314	4.0
chr12	+	460257	460267	4.0
chr12	+	460373	460383	4.0
chr12	+	499541	499551	4.0
chr12	+	506168	506178	4.0
chr12	+	518944	518954	4.0
chr12	+	527709	527719	4.0
chr12	+	549946	549956	4.0
chr12	+	553657	553667	4.0
chr12	+	563421	563431	4.0
chr12	+	567455	567465	4.0
chr12	+	575981	575991	4.0
chr12	+	581939	581949	4.0
chr12	+	603205	603215	4.0
chr12	+	605295	605305	4.0
chr12	+	633672	633682	4.0
chr12	+	633835	633845	4.0
chr12	+	635369	635379	4.0
chr12	+	645847	645857	4.0
chr12	+	648092	648102	4.0
chr12	+	650438	650448	4.0
chr12	+	657374	657384	4.0
chr12	+	658937	658947	4.0
chr12	+	659297	659307	4.0
chr12	+	659589	659599	4.0
chr12	+	664346	664356	4.0
chr12	+	670461	670471	4.0
chr12	+	674053	674063	4.0
chr12	+	675136	675146	4.0
chr12	+	692778	692788	4.0
chr12	+	694962	694972	4.0
chr12	+	707421	707431	4.0
chr12	+	723611	723621	4.0
chr12	+	725019	725029	4.0
chr12	+	740851	740861	4.0
chr12	+	747083	747093	4.0
chr12	+	747801	747811	4.0
chr12	+	754857	754867	4.0
chr12	+	754967	754977	4.0
chr12	+	762325	762335	4.0
chr12	+	779267	779277	4.0
chr12	+	788983	788993	4.0
chr12	+	794029	794039	4.0
chr12	+	795365	795375	4.0
chr12	+	797144	797154	4.0
chr12	+	798733	798743	4.0
chr12	+	806576	806586	4.0
chr12	+	836394	836404	4.0
chr12	+	839350	839360	4.0
chr12	+	847937	847947	4.0
chr12	+	854167	854177	4.0
chr12	+	864296	864306	4.0
chr12	+	868173	868183	4.0
chr12	+	876832	876842	4.0
chr12	+	881578	881588	4.0
chr12	+	882822	882832	4.0
chr12	+	902255	902265	4.0
chr12	+	905546	905556	4.0
chr12	+	908764	908774	4.0
chr12	+	915090	915100	4.0
chr12	+	916798	916808	4.0
chr12	+	921501	921511	4.0
chr12	+	923155	923165	4.0
chr12	+	924757	924767	4.0
chr12	+	924797	924807	4.0
chr12	+	937892	937902	4.0
chr12	+	940412	940422	4.0
chr12	+	948300	948310	4.0
chr12	+	953526	953536	4.0
chr12	+	959670	959680	4.0
chr12	+	963021	963031	4.0
chr12	+	968417	968427	4.0
chr12	+	969462	969472	4.0
chr12	+	1000225	1000235	4.0
chr12	+	27470	27480	3.0
chr12	+	33256	33266	3.0
chr12	+	36218	36228	3.0
chr12	+	41458	41468	3.0
chr12	+	53906	53916	3.0
chr12	+	62786	62796	3.0
chr12	+	65283	65293	3.0
chr12	+	79643	79653	3.0
chr12	+	80163	80173	3.0
chr12	+	84568	84578	3.0
chr12	+	85727	85737	3.0
chr12	+	88901	88911	3.0
chr12	+	93525	93535	3.0
chr12	+	97408	97418	3.0
chr12	+	108635	108645	3.0
chr12	+	123227	123237	3.0
chr12	+	125173	125183	3.0
chr12	+	125296	125306	3.0
chr12	+	128790	128800	3.0
chr12	+	129432	129442	3.0
chr12	+	130062	130072	3.0
chr12	+	130242	130252	3.0
chr12	+	130571	130581	3.0
chr12	+	133334	133344	3.0
chr12	+	140570	140580	3.0
chr12	+	152224	152234	3.0
chr12	+	154363	154373	3.0
chr12	+	157429	157439	3.0
chr12	+	161711	161721	3.0
chr12	+	163700	163710	3.0
chr12	+	169605	169615	3.0
chr12	+	201768	201778	3.0
chr12	+	233586	233596	3.0
chr12	+	233840	233850	3.0
chr12	+	233917	233927	3.0
chr12	+	242363	242373	3.0
chr12	+	242879	242889	3.0
chr12	+	244097	244107	3.0
chr12	+	253228	253238	3.0
chr12	+	263190	263200	3.0
chr12	+	264749	264759	3.0
chr12	+	265435	265445	3.0
chr12	+	275324	275334	3.0
chr12	+	283273	283283	3.0
chr12	+	287851	287861	3.0
chr12	+	323948	323958	3.0
chr12	+	328628	328638	3.0
chr12	+	345468	345478	3.0
chr12	+	347906	347916	3.0
chr12	+	350837	350847	3.0
chr12	+	371725	371735	3.0
chr12	+	374297	374307	3.0
chr12	+	379129	379139	3.0
chr12	+	395195	395205	3.0
chr12	+	395860	395870	3.0
chr12	+	410905	410915	3.0
chr12	+	421129	421139	3.0
chr12	+	429116	429126	3.0
chr12	+	490812	490822	3.0
chr12	+	492416	492426	3.0
chr12	+	500820	500830	3.0
chr12	+	503903	503913	3.0
chr12	+	504166	504176	3.0
chr12	+	564904	564914	3.0
chr12	+	566531	566541	3.0
chr12	+	568245	568255	3.0
chr12	+	579104	579114	3.0
chr12	+	601474	601484	3.0
chr12	+	604177	604187	3.0
chr12	+	606715	606725	3.0
chr12	+	626776	626786	3.0
chr12	+	647006	647016	3.0
chr12	+	661645	661655	3.0
chr12	+	664803	664813	3.0
chr12	+	675245	675255	3.0
chr12	+	680867	680877	3.0
chr12	+	686377	686387	3.0
chr12	+	696737	696747	3.0
chr12	+	697527	697537	3.0
chr12	+	699186	699196	3.0
chr12	+	703684	703694	3.0
chr12	+	708769	708779	3.0
chr12	+	712509	712519	3.0
chr12	+	712596	712606	3.0
chr12	+	715148	715158	3.0
chr12	+	719492	719502	3.0
chr12	+	725615	725625	3.0
chr12	+	728772	728782	3.0
chr12	+	729482	729492	3.0
chr12	+	729837	729847	3.0
chr12	+	737924	737934	3.0
chr12	+	739369	739379	3.0
chr12	+	741981	741991	3.0
chr12	+	752057	752067	3.0
chr12	+	753482	753492	3.0
chr12	+	754376	754386	3.0
chr12	+	765002	765012	3.0
chr12	+	766843	766853	3.0
chr12	+	770768	770778	3.0
chr12	+	778422	778432	3.0
chr12	+	806468	806478	3.0
chr12	+	810733	810743	3.0
chr12	+	817423	817433	3.0
chr12	+	824085	824095	3.0
chr12	+	830969	830979	3.0
chr12	+	838936	838946	3.0
chr12	+	844512	844522	3.0
chr12	+	872933	872943	3.0
chr12	+	878883	878893	3.0
chr12	+	883323	883333	3.0
chr12	+	894107	894117	3.0
chr12	+	897940	897950	3.0
chr12	+	898481	898491	3.0
chr12	+	899326	899336	3.0
chr12	+	906999	907009	3.0
chr12	+	910997	911007	3.0
chr12	+	913929	913939	3.0
chr12	+	916918	916928	3.0
chr12	+	922332	922342	3.0
chr12	+	924818	924828	3.0
chr12	+	926170	926180	3.0
chr12	+	933231	933241	3.0
chr12	+	948174	948184	3.0
chr12	+	954721	954731	3.0
chr12	+	968911	968921	3.0
chr12	+	985285	985295	3.0
chr12	+	987906	987916	3.0
chr12	+	992559	992569	3.0
chr12	+	994232	994242	3.0
chr12	+	995659	995669	3.0
chr12	+	999573	999583	3.0
chr12	+	1012626	1012636	3.0
chr12	+	1024267	1024277	3.0
chr12	+	1024398	1024408	3.0
chr12	+	1049741	1049751	3.0
chr12	+	1060710	1060720	3.0
chr12	+	21228	21238	2.0
chr12	+	23748	23758	2.0
chr12	+	26995	27005	2.0
chr12	+	31199	31209	2.0
chr12	+	37364	37374	2.0
chr12	+	43163	43173	2.0
chr12	+	48194	48204	2.0
chr12	+	56103	56113	2.0
chr12	+	80886	80896	2.0
chr12	+	81635	81645	2.0
chr12	+	83196	83206	2.0
chr12	+	95542	95552	2.0
chr12	+	97299	97309	2.0
chr12	+	99094	99104	2.0
chr12	+	103971	103981	2.0
chr12	+	106163	106173	2.0
chr12	+	119089	119099	2.0
chr12	+	120580	120590	2.0
chr12	+	125211	125221	2.0
chr12	+	125453	125463	2.0
chr12	+	128857	128867	2.0
chr12	+	129506	129516	2.0
chr12	+	130419	130429	2.0
chr12	+	131402	131412	2.0
chr12	+	131515	131525	2.0
chr12	+	132542	132552	2.0
chr12	+	133454	133464	2.0
chr12	+	135510	135520	2.0
chr12	+	147372	147382	2.0
chr12	+	159168	159178	2.0
chr12	+	165159	165169	2.0
chr12	+	165860	165870	2.0
chr12	+	176525	176535	2.0
chr12	+	179551	179561	2.0
chr12	+	179575	179585	2.0
chr12	+	186599	186609	2.0
chr12	+	196939	196949	2.0
chr12	+	198731	198741	2.0
chr12	+	198742	198752	2.0
chr12	+	207785	207795	2.0
chr12	+	209026	209036	2.0
chr12	+	209204	209214	2.0
chr12	+	211554	211564	2.0
chr12	+	214938	214948	2.0
chr12	+	221795	221805	2.0
chr12	+	226730	226740	2.0
chr12	+	230302	230312	2.0
chr12	+	235057	235067	2.0
chr12	+	248869	248879	2.0
chr12	+	249194	249204	2.0
chr12	+	254763	254773	2.0
chr12	+	279200	279210	2.0
chr12	+	280884	280894	2.0
chr12	+	281925	281935	2.0
chr12	+	286777	286787	2.0
chr12	+	287971	287981	2.0
chr12	+	301734	301744	2.0
chr12	+	306563	306573	2.0
chr12	+	314905	314915	2.0
chr12	+	315913	315923	2.0
chr12	+	316492	316502	2.0
chr12	+	322229	322239	2.0
chr12	+	322718	322728	2.0
chr12	+	325598	325608	2.0
chr12	+	339624	339634	2.0
chr12	+	341015	341025	2.0
chr12	+	341273	341283	2.0
chr12	+	347858	347868	2.0
chr12	+	357047	357057	2.0
chr12	+	370721	370731	2.0
chr12	+	370987	370997	2.0
chr12	+	371448	371458	2.0
chr12	+	373867	373877	2.0
chr12	+	376211	376221	2.0
chr12	+	376996	377006	2.0
chr12	+	377652	377662	2.0
chr12	+	377934	377944	2.0
chr12	+	395848	395858	2.0
chr12	+	398952	398962	2.0
chr12	+	405495	405505	2.0
chr12	+	414826	414836	2.0
chr12	+	424335	424345	2.0
chr12	+	424362	424372	2.0
chr12	+	437493	437503	2.0
chr12	+	440135	440145	2.0
chr12	+	440155	440165	2.0
chr12	+	440233	440243	2.0
chr12	+	440256	440266	2.0
chr12	+	440870	440880	2.0
chr12	+	446996	447006	2.0
chr12	+	448152	448162	2.0
chr12	+	450125	450135	2.0
chr12	+	489819	489829	2.0
chr12	+	495025	495035	2.0
chr12	+	504320	504330	2.0
chr12	+	506096	506106	2.0
chr12	+	512394	512404	2.0
chr12	+	514991	515001	2.0
chr12	+	518296	518306	2.0
chr12	+	522899	522909	2.0
chr12	+	542785	542795	2.0
chr12	+	545893	545903	2.0
chr12	+	545919	545929	2.0
chr12	+	548588	548598	2.0
chr12	+	551602	551612	2.0
chr12	+	570231	570241	2.0
chr12	+	570880	570890	2.0
chr12	+	575786	575796	2.0
chr12	+	576557	576567	2.0
chr12	+	586273	586283	2.0
chr12	+	588227	588237	2.0
chr12	+	599606	599616	2.0
chr12	+	605197	605207	2.0
chr12	+	610582	610592	2.0
chr12	+	611686	611696	2.0
chr12	+	635964	635974	2.0
chr12	+	637564	637574	2.0
chr12	+	639626	639636	2.0
chr12	+	639802	639812	2.0
chr12	+	643195	643205	2.0
chr12	+	650648	650658	2.0
chr12	+	666732	666742	2.0
chr12	+	669228	669238	2.0
chr12	+	669630	669640	2.0
chr12	+	671309	671319	2.0
chr12	+	684784	684794	2.0
chr12	+	685634	685644	2.0
chr12	+	692807	692817	2.0
chr12	+	694338	694348	2.0
chr12	+	696808	696818	2.0
chr12	+	700026	700036	2.0
chr12	+	702965	702975	2.0
chr12	+	703182	703192	2.0
chr12	+	704756	704766	2.0
chr12	+	708546	708556	2.0
chr12	+	710001	710011	2.0
chr12	+	713346	713356	2.0
chr12	+	714162	714172	2.0
chr12	+	721168	721178	2.0
chr12	+	721667	721677	2.0
chr12	+	722161	722171	2.0
chr12	+	729223	729233	2.0
chr12	+	737942	737952	2.0
chr12	+	744586	744596	2.0
chr12	+	750729	750739	2.0
chr12	+	752783	752793	2.0
chr12	+	758556	758566	2.0
chr12	+	759770	759780	2.0
chr12	+	765710	765720	2.0
chr12	+	772651	772661	2.0
chr12	+	790840	790850	2.0
chr12	+	791340	791350	2.0
chr12	+	793577	793587	2.0
chr12	+	797059	797069	2.0
chr12	+	805692	805702	2.0
chr12	+	806902	806912	2.0
chr12	+	810681	810691	2.0
chr12	+	812921	812931	2.0
chr12	+	813340	813350	2.0
chr12	+	826818	826828	2.0
chr12	+	827206	827216	2.0
chr12	+	828175	828185	2.0
chr12	+	832207	832217	2.0
chr12	+	837121	837131	2.0
chr12	+	840195	840205	2.0
chr12	+	840437	840447	2.0
chr12	+	840521	840531	2.0
chr12	+	841795	841805	2.0
chr12	+	847993	848003	2.0
chr12	+	848621	848631	2.0
chr12	+	857008	857018	2.0
chr12	+	858925	858935	2.0
chr12	+	865017	865027	2.0
chr12	+	875353	875363	2.0
chr12	+	877862	877872	2.0
chr12	+	877963	877973	2.0
chr12	+	903557	903567	2.0
chr12	+	903583	903593	2.0
chr12	+	914249	914259	2.0
chr12	+	922566	922576	2.0
chr12	+	924848	924858	2.0
chr12	+	925093	925103	2.0
chr12	+	937257	937267	2.0
chr12	+	950033	950043	2.0
chr12	+	951677	951687	2.0
chr12	+	952580	952590	2.0
chr12	+	954832	954842	2.0
chr12	+	970908	970918	2.0
chr12	+	972424	972434	2.0
chr12	+	974077	974087	2.0
chr12	+	974306	974316	2.0
chr12	+	976084	976094	2.0
chr12	+	984745	984755	2.0
chr12	+	987347	987357	2.0
chr12	+	990308	990318	2.0
chr12	+	1009846	1009856	2.0
chr12	+	1015417	1015427	2.0
chr12	+	1017640	1017650	2.0
chr12	+	1034419	1034429	2.0
chr12	+	1040770	1040780	2.0
chr12	+	1041382	1041392	2.0
chr12	+	1042950	1042960	2.0
chr12	+	1043215	1043225	2.0
chr12	+	1044168	1044178	2.0
chr12	+	1044858	1044868	2.0
chr12	+	1053308	1053318	2.0
chr12	+	1055222	1055232	2.0
chr12	+	1058342	1058352	2.0
chr12	+	1064545	1064555	2.0
chr12	-	105	115	186.0
chr12	-	5755	5765	279.0
chr12	-	11551	11561	27.0
chr12	-	13922	13932	4.0
chr12	-	15408	15418	3.0
chr12	-	17077	17087	3.0
chr12	-	17553	17563	3.0
chr12	-	19362	19372	2.0
chr12	-	19388	19398	2.0
chr12	-	20229	20239	4.0
chr12	-	22528	22538	2.0
chr12	-	22849	22859	6.0
chr12	-	24647	24657	3.0
chr12	-	26189	26199	12.0
chr12	-	26335	26345	6.0
chr12	-	28959	28969	4.0
chr12	-	30642	30652	2.0
chr12	-	30668	30678	4.0
chr12	-	33213	33223	2.0
chr12	-	33452	33462	2.0
chr12	-	35111	35121	2.0
chr12	-	35397	35407	2.0
chr12	-	37962	37972	2.0
chr12	-	39355	39365	4.0
chr12	-	39865	39875	4.0
chr12	-	39892	39902	5.0
chr12	-	39946	39956	4.0
chr12	-	40052	40062	14.0
chr12	-	40089	40099	10.0
chr12	-	40366	40376	10.0
chr12	-	40438	40448	5.0
chr12	-	41019	41029	6.0
chr12	-	41766	41776	4.0
chr12	-	43717	43727	10.0
chr12	-	44409	44419	4.0
chr12	-	44862	44872	2.0
chr12	-	46797	46807	6.0
chr12	-	47736	47746	5.0
chr12	-	47810	47820	3.0
chr12	-	48299	48309	7.0
chr12	-	48624	48634	16.0
chr12	-	49276	49286	2.0
chr12	-	51127	51137	4.0
chr12	-	52400	52410	2.0
chr12	-	53179	53189	7.0
chr12	-	53602	53612	13.0
chr12	-	55505	55515	12.0
chr12	-	55945	55955	6.0
chr12	-	56554	56564	4.0
chr12	-	57892	57902	5.0
chr12	-	59110	59120	2.0
chr12	-	59300	59310	5.0
chr12	-	59369	59379	2.0
chr12	-	59508	59518	7.0
chr12	-	60481	60491	4.0
chr12	-	60863	60873	3.0
chr12	-	63373	63383	10.0
